event_id,journey_id,account_id,event_timestamp,event_step,event_status,selected_action,channel_source,risk_band,eligibility_result
EVT-0014455,JRN-002277,ACC-10826,2026-02-20 07:19:04,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0014456,JRN-002277,ACC-10826,2026-02-20 07:20:18,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0014457,JRN-002277,ACC-10826,2026-02-20 07:22:00,action_selected,ok,support,sms_link,high,ineligible
EVT-0014458,JRN-002277,ACC-10826,2026-02-20 07:22:19,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0014459,JRN-002278,ACC-12307,2026-03-07 01:09:00,portal_landing,ok,,sms_link,medium,ineligible
EVT-0014460,JRN-002278,ACC-12307,2026-03-07 01:10:48,identity_verification_started,ok,,sms_link,medium,ineligible
EVT-0014461,JRN-002278,ACC-12307,2026-03-07 01:12:15,identity_verification_passed,ok,,sms_link,medium,ineligible
EVT-0014462,JRN-002278,ACC-12307,2026-03-07 01:14:13,account_summary_viewed,ok,,sms_link,medium,ineligible
EVT-0014463,JRN-002278,ACC-12307,2026-03-07 01:15:49,action_selected,ok,support,sms_link,medium,ineligible
EVT-0014464,JRN-002278,ACC-12307,2026-03-07 01:18:21,routed_to_agent,routed,,sms_link,medium,ineligible
EVT-0014465,JRN-002279,ACC-12374,2026-03-09 15:23:00,portal_landing,ok,,email_link,low,eligible
EVT-0014466,JRN-002279,ACC-12374,2026-03-09 15:23:14,identity_verification_started,ok,,email_link,low,eligible
EVT-0014467,JRN-002279,ACC-12374,2026-03-09 15:24:14,identity_verification_passed,ok,,email_link,low,eligible
EVT-0014468,JRN-002279,ACC-12374,2026-03-09 15:25:43,account_summary_viewed,ok,,email_link,low,eligible
EVT-0014469,JRN-002279,ACC-12374,2026-03-09 15:27:46,action_selected,ok,payment_plan,email_link,low,eligible
EVT-0014470,JRN-002279,ACC-12374,2026-03-09 15:30:35,plan_eligibility_checked,ok,,email_link,low,eligible
EVT-0014471,JRN-002279,ACC-12374,2026-03-09 15:33:11,plan_option_viewed,ok,,email_link,low,eligible
EVT-0014472,JRN-002279,ACC-12374,2026-03-09 15:35:13,plan_confirmed,ok,,email_link,low,eligible
EVT-0014473,JRN-002279,ACC-12374,2026-03-09 15:37:37,confirmation_shown,ok,,email_link,low,eligible
EVT-0014474,JRN-002280,ACC-12220,2026-03-04 15:22:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0014475,JRN-002280,ACC-12220,2026-03-04 15:23:35,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0014476,JRN-002280,ACC-12220,2026-03-04 15:25:47,identity_verification_passed,ok,,manual_url,low,ineligible
EVT-0014477,JRN-002280,ACC-12220,2026-03-04 15:27:09,account_summary_viewed,ok,,manual_url,low,ineligible
EVT-0014478,JRN-002280,ACC-12220,2026-03-04 15:28:11,action_selected,ok,update_details,manual_url,low,ineligible
EVT-0014479,JRN-002280,ACC-12220,2026-03-04 15:30:01,confirmation_shown,ok,,manual_url,low,ineligible
EVT-0014480,JRN-002281,ACC-11105,2026-02-08 08:29:00,portal_landing,ok,,sms_link,high,ineligible
EVT-0014481,JRN-002281,ACC-11105,2026-02-08 08:31:11,identity_verification_started,ok,,sms_link,high,ineligible
EVT-0014482,JRN-002281,ACC-11105,2026-02-08 08:32:28,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0014483,JRN-002281,ACC-11105,2026-02-08 08:34:11,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0014484,JRN-002281,ACC-11105,2026-02-08 08:35:04,action_selected,ok,update_details,sms_link,high,ineligible
EVT-0014485,JRN-002281,ACC-11105,2026-02-08 08:36:07,confirmation_shown,ok,,sms_link,high,ineligible
EVT-0014486,JRN-002282,ACC-10316,2026-02-23 18:41:00,portal_landing,ok,,sms_link,high,ineligible
EVT-0014487,JRN-002282,ACC-10316,2026-02-23 18:41:27,identity_verification_started,ok,,sms_link,high,ineligible
EVT-0014488,JRN-002282,ACC-10316,2026-02-23 18:43:07,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0014489,JRN-002282,ACC-10316,2026-02-23 18:44:50,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0014490,JRN-002282,ACC-10316,2026-02-23 18:47:40,action_selected,ok,payment_plan,sms_link,high,ineligible
EVT-0014491,JRN-002282,ACC-10316,2026-02-23 18:49:11,plan_eligibility_checked,ok,,sms_link,high,ineligible
EVT-0014492,JRN-002282,ACC-10316,2026-02-23 18:49:34,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0014493,JRN-002283,ACC-12438,2026-02-14 14:26:00,portal_landing,ok,,sms_link,low,eligible
EVT-0014494,JRN-002283,ACC-12438,2026-02-14 14:27:20,identity_verification_started,ok,,sms_link,low,eligible
EVT-0014495,JRN-002283,ACC-12438,2026-02-14 14:29:07,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0014496,JRN-002283,ACC-12438,2026-02-14 14:30:06,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0014497,JRN-002283,ACC-12438,2026-02-14 14:30:33,action_selected,ok,payment_plan,sms_link,low,eligible
EVT-0014498,JRN-002283,ACC-12438,2026-02-14 14:31:09,plan_eligibility_checked,ok,,sms_link,low,eligible
EVT-0014499,JRN-002283,ACC-12438,2026-02-14 14:33:29,plan_option_viewed,ok,,sms_link,low,eligible
EVT-0014500,JRN-002283,ACC-12438,2026-02-14 14:35:42,plan_confirmed,ok,,sms_link,low,eligible
EVT-0014501,JRN-002283,ACC-12438,2026-02-14 14:36:41,confirmation_shown,ok,,sms_link,low,eligible
EVT-0014502,JRN-002284,ACC-10808,2026-03-06 16:43:00,portal_landing,ok,,sms_link,low,ineligible
EVT-0014503,JRN-002284,ACC-10808,2026-03-06 16:43:12,identity_verification_started,ok,,sms_link,low,ineligible
EVT-0014504,JRN-002284,ACC-10808,2026-03-06 16:44:52,identity_verification_passed,ok,,sms_link,low,ineligible
EVT-0014505,JRN-002284,ACC-10808,2026-03-06 16:46:02,account_summary_viewed,ok,,sms_link,low,ineligible
EVT-0014506,JRN-002284,ACC-10808,2026-03-06 16:47:16,action_selected,ok,support,sms_link,low,ineligible
EVT-0014507,JRN-002284,ACC-10808,2026-03-06 16:49:15,routed_to_agent,routed,,sms_link,low,ineligible
EVT-0014508,JRN-002285,ACC-11863,2026-02-27 03:22:00,portal_landing,ok,,email_link,high,ineligible
EVT-0014509,JRN-002285,ACC-11863,2026-02-27 03:23:42,identity_verification_started,ok,,email_link,high,ineligible
EVT-0014510,JRN-002285,ACC-11863,2026-02-27 03:26:14,identity_verification_failed,failed,,email_link,high,ineligible
EVT-0014511,JRN-002285,ACC-11863,2026-02-27 03:28:45,routed_to_agent,routed,,email_link,high,ineligible
EVT-0014512,JRN-002286,ACC-10303,2026-02-12 12:07:00,portal_landing,ok,,sms_link,low,ineligible
EVT-0014513,JRN-002286,ACC-10303,2026-02-12 12:09:37,identity_verification_started,ok,,sms_link,low,ineligible
EVT-0014514,JRN-002286,ACC-10303,2026-02-12 12:12:08,identity_verification_passed,ok,,sms_link,low,ineligible
EVT-0014515,JRN-002286,ACC-10303,2026-02-12 12:13:52,account_summary_viewed,ok,,sms_link,low,ineligible
EVT-0014516,JRN-002286,ACC-10303,2026-02-12 12:16:42,action_selected,ok,promise_to_pay,sms_link,low,ineligible
EVT-0014517,JRN-002286,ACC-10303,2026-02-12 12:17:46,promise_to_pay_submitted,ok,,sms_link,low,ineligible
EVT-0014518,JRN-002286,ACC-10303,2026-02-12 12:18:11,confirmation_shown,ok,,sms_link,low,ineligible
EVT-0014519,JRN-002287,ACC-10454,2026-02-25 19:43:00,portal_landing,ok,,manual_url,high,ineligible
EVT-0014520,JRN-002287,ACC-10454,2026-02-25 19:44:58,identity_verification_started,ok,,manual_url,high,ineligible
EVT-0014521,JRN-002287,ACC-10454,2026-02-25 19:47:32,identity_verification_passed,ok,,manual_url,high,ineligible
EVT-0014522,JRN-002287,ACC-10454,2026-02-25 19:49:49,account_summary_viewed,ok,,manual_url,high,ineligible
EVT-0014523,JRN-002287,ACC-10454,2026-02-25 19:50:30,action_selected,ok,promise_to_pay,manual_url,high,ineligible
EVT-0014524,JRN-002287,ACC-10454,2026-02-25 19:51:01,promise_to_pay_submitted,ok,,manual_url,high,ineligible
EVT-0014525,JRN-002287,ACC-10454,2026-02-25 19:53:15,confirmation_shown,ok,,manual_url,high,ineligible
EVT-0014525,JRN-002287,ACC-10454,2026-02-25 19:53:15,confirmation_shown,ok,,manual_url,high,ineligible
EVT-0014526,JRN-002288,ACC-10630,2026-03-09 15:39:00,portal_landing,ok,,email_link,medium,ineligible
EVT-0014527,JRN-002288,ACC-10630,2026-03-09 15:40:58,identity_verification_started,ok,,email_link,medium,ineligible
EVT-0014528,JRN-002288,ACC-10630,2026-03-09 15:43:17,identity_verification_passed,ok,,email_link,medium,ineligible
EVT-0014529,JRN-002288,ACC-10630,2026-03-09 15:45:57,account_summary_viewed,ok,,email_link,medium,ineligible
EVT-0014530,JRN-002288,ACC-10630,2026-03-09 15:47:34,action_selected,ok,support,email_link,medium,ineligible
EVT-0014531,JRN-002288,ACC-10630,2026-03-09 15:49:01,routed_to_agent,routed,,email_link,medium,ineligible
EVT-0014532,JRN-002289,ACC-11689,2026-02-25 18:47:00,portal_landing,ok,,email_link,low,eligible
EVT-0014533,JRN-002289,ACC-11689,2026-02-25 18:49:37,identity_verification_started,ok,,email_link,low,eligible
EVT-0014534,JRN-002289,ACC-11689,2026-02-25 18:52:33,identity_verification_passed,ok,,email_link,low,eligible
EVT-0014535,JRN-002289,ACC-11689,2026-02-25 18:54:20,account_summary_viewed,ok,,email_link,low,eligible
EVT-0014536,JRN-002289,ACC-11689,2026-02-25 18:57:17,action_selected,ok,support,email_link,low,eligible
EVT-0014537,JRN-002289,ACC-11689,2026-02-25 18:59:04,routed_to_agent,routed,,email_link,low,eligible
EVT-0014538,JRN-002290,ACC-11447,2026-02-18 20:23:00,portal_landing,ok,,manual_url,medium,ineligible
EVT-0014539,JRN-002290,ACC-11447,2026-02-18 20:23:33,identity_verification_started,ok,,manual_url,medium,ineligible
EVT-0014540,JRN-002290,ACC-11447,2026-02-18 20:24:11,identity_verification_failed,failed,,manual_url,medium,ineligible
EVT-0014541,JRN-002290,ACC-11447,2026-02-18 20:26:36,routed_to_agent,routed,,manual_url,medium,ineligible
EVT-0014542,JRN-002291,ACC-12344,2026-02-28 10:08:00,portal_landing,ok,,manual_url,low,eligible
EVT-0014543,JRN-002291,ACC-12344,2026-02-28 10:08:50,identity_verification_started,ok,,manual_url,low,eligible
EVT-0014544,JRN-002291,ACC-12344,2026-02-28 10:10:43,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0014545,JRN-002291,ACC-12344,2026-02-28 10:13:32,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0014546,JRN-002291,ACC-12344,2026-02-28 10:15:06,action_selected,ok,support,manual_url,low,eligible
EVT-0014547,JRN-002291,ACC-12344,2026-02-28 10:17:06,routed_to_agent,routed,,manual_url,low,eligible
EVT-0014548,JRN-002292,ACC-12474,2026-02-25 01:39:00,portal_landing,ok,,email_link,low,ineligible
EVT-0014549,JRN-002292,ACC-12474,2026-02-25 01:41:10,identity_verification_started,ok,,email_link,low,ineligible
EVT-0014550,JRN-002292,ACC-12474,2026-02-25 01:41:39,identity_verification_passed,ok,,email_link,low,ineligible
EVT-0014551,JRN-002292,ACC-12474,2026-02-25 01:42:43,account_summary_viewed,ok,,email_link,low,ineligible
EVT-0014552,JRN-002292,ACC-12474,2026-02-25 01:44:45,action_selected,ok,support,email_link,low,ineligible
EVT-0014553,JRN-002292,ACC-12474,2026-02-25 01:45:11,routed_to_agent,routed,,email_link,low,ineligible
EVT-0014554,JRN-002293,ACC-11811,2026-03-08 23:46:00,portal_landing,ok,,sms_link,medium,ineligible
EVT-0014555,JRN-002293,ACC-11811,2026-03-08 23:47:17,identity_verification_started,ok,,sms_link,medium,ineligible
EVT-0014556,JRN-002293,ACC-11811,2026-03-08 23:48:07,identity_verification_passed,ok,,sms_link,medium,ineligible
EVT-0014557,JRN-002293,ACC-11811,2026-03-08 23:51:05,account_summary_viewed,ok,,sms_link,medium,ineligible
EVT-0014558,JRN-002293,ACC-11811,2026-03-08 23:51:41,action_selected,ok,promise_to_pay,sms_link,medium,ineligible
EVT-0014559,JRN-002293,ACC-11811,2026-03-08 23:54:33,promise_to_pay_submitted,ok,,sms_link,medium,ineligible
EVT-0014560,JRN-002293,ACC-11811,2026-03-08 23:55:14,confirmation_shown,ok,,sms_link,medium,ineligible
EVT-0014561,JRN-002294,ACC-11984,2026-02-26 09:26:00,portal_landing,ok,,sms_link,low,eligible
EVT-0014562,JRN-002294,ACC-11984,2026-02-26 09:28:10,identity_verification_started,ok,,sms_link,low,eligible
EVT-0014563,JRN-002294,ACC-11984,2026-02-26 09:30:55,identity_verification_failed,failed,,sms_link,low,eligible
EVT-0014564,JRN-002294,ACC-11984,2026-02-26 09:31:07,routed_to_agent,routed,,sms_link,low,eligible
EVT-0014565,JRN-002295,ACC-11633,2026-02-11 21:03:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0014566,JRN-002295,ACC-11633,2026-02-11 21:04:10,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0014567,JRN-002295,ACC-11633,2026-02-11 21:05:33,identity_verification_passed,ok,,manual_url,low,ineligible
EVT-0014568,JRN-002295,ACC-11633,2026-02-11 21:06:50,account_summary_viewed,ok,,manual_url,low,ineligible
EVT-0014569,JRN-002295,ACC-11633,2026-02-11 21:08:02,action_selected,ok,promise_to_pay,manual_url,low,ineligible
EVT-0014570,JRN-002295,ACC-11633,2026-02-11 21:10:20,promise_to_pay_submitted,ok,,manual_url,low,ineligible
EVT-0014571,JRN-002295,ACC-11633,2026-02-11 21:12:36,confirmation_shown,ok,,manual_url,low,ineligible
EVT-0014572,JRN-002296,ACC-10751,2026-02-20 13:02:00,portal_landing,ok,,email_link,high,ineligible
EVT-0014573,JRN-002296,ACC-10751,2026-02-20 13:04:25,identity_verification_started,ok,,email_link,high,ineligible
EVT-0014574,JRN-002296,ACC-10751,2026-02-20 13:07:24,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0014575,JRN-002296,ACC-10751,2026-02-20 13:07:46,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0014576,JRN-002296,ACC-10751,2026-02-20 13:09:55,action_selected,ok,support,email_link,high,ineligible
EVT-0014577,JRN-002296,ACC-10751,2026-02-20 13:10:51,routed_to_agent,routed,,email_link,high,ineligible
EVT-0014578,JRN-002297,ACC-12314,2026-02-22 09:36:00,portal_landing,ok,,sms_link,low,ineligible
EVT-0014579,JRN-002297,ACC-12314,2026-02-22 09:36:27,identity_verification_started,ok,,sms_link,low,ineligible
EVT-0014580,JRN-002297,ACC-12314,2026-02-22 09:37:31,identity_verification_passed,ok,,sms_link,low,ineligible
EVT-0014581,JRN-002297,ACC-12314,2026-02-22 09:37:46,account_summary_viewed,ok,,sms_link,low,ineligible
EVT-0014582,JRN-002297,ACC-12314,2026-02-22 09:39:24,action_selected,ok,promise_to_pay,sms_link,low,ineligible
EVT-0014583,JRN-002297,ACC-12314,2026-02-22 09:41:08,journey_abandoned,abandoned,,sms_link,low,ineligible
EVT-0014584,JRN-002298,ACC-11707,2026-02-22 07:49:00,portal_landing,ok,,sms_link,low,eligible
EVT-0014585,JRN-002298,ACC-11707,2026-02-22 07:49:45,identity_verification_started,ok,,sms_link,low,eligible
EVT-0014586,JRN-002298,ACC-11707,2026-02-22 07:52:10,identity_verification_passed,ok,,sms_link,low,eligible
EVT-0014587,JRN-002298,ACC-11707,2026-02-22 07:54:29,account_summary_viewed,ok,,sms_link,low,eligible
EVT-0014588,JRN-002298,ACC-11707,2026-02-22 07:55:19,action_selected,ok,promise_to_pay,sms_link,low,eligible
EVT-0014589,JRN-002298,ACC-11707,2026-02-22 07:56:58,promise_to_pay_submitted,ok,,sms_link,low,eligible
EVT-0014590,JRN-002298,ACC-11707,2026-02-22 07:57:35,confirmation_shown,ok,,sms_link,low,eligible
EVT-0014591,JRN-002299,ACC-12403,2026-03-02 06:04:00,portal_landing,ok,,email_link,medium,eligible
EVT-0014592,JRN-002299,ACC-12403,2026-03-02 06:06:13,identity_verification_started,ok,,email_link,medium,eligible
EVT-0014593,JRN-002299,ACC-12403,2026-03-02 06:09:10,identity_verification_passed,ok,,email_link,medium,eligible
EVT-0014594,JRN-002299,ACC-12403,2026-03-02 06:11:38,account_summary_viewed,ok,,email_link,medium,eligible
EVT-0014595,JRN-002299,ACC-12403,2026-03-02 06:14:23,action_selected,ok,payment_plan,email_link,medium,eligible
EVT-0014596,JRN-002299,ACC-12403,2026-03-02 06:15:23,plan_eligibility_checked,ok,,email_link,medium,eligible
EVT-0014597,JRN-002299,ACC-12403,2026-03-02 06:17:05,plan_option_viewed,ok,,email_link,medium,eligible
EVT-0014598,JRN-002299,ACC-12403,2026-03-02 06:18:14,plan_confirmed,ok,,email_link,medium,eligible
EVT-0014599,JRN-002299,ACC-12403,2026-03-02 06:21:05,confirmation_shown,ok,,email_link,medium,eligible
EVT-0014600,JRN-002300,ACC-11966,2026-02-17 00:12:00,portal_landing,ok,,email_link,low,eligible
EVT-0014601,JRN-002300,ACC-11966,2026-02-17 00:12:44,identity_verification_started,ok,,email_link,low,eligible
EVT-0014602,JRN-002300,ACC-11966,2026-02-17 00:14:06,identity_verification_passed,ok,,email_link,low,eligible
EVT-0014603,JRN-002300,ACC-11966,2026-02-17 00:16:58,account_summary_viewed,ok,,email_link,low,eligible
EVT-0014604,JRN-002300,ACC-11966,2026-02-17 00:17:27,action_selected,ok,payment_plan,email_link,low,eligible
EVT-0014605,JRN-002300,ACC-11966,2026-02-17 00:19:21,plan_eligibility_checked,ok,,email_link,low,eligible
EVT-0014606,JRN-002300,ACC-11966,2026-02-17 00:20:05,plan_option_viewed,ok,,email_link,low,eligible
EVT-0014607,JRN-002300,ACC-11966,2026-02-17 00:22:14,plan_confirmed,ok,,email_link,low,eligible
EVT-0014608,JRN-002300,ACC-11966,2026-02-17 00:24:04,confirmation_shown,ok,,email_link,low,eligible
EVT-0014609,JRN-002301,ACC-11576,2026-02-04 17:40:00,portal_landing,ok,,sms_link,low,eligible
EVT-0014610,JRN-002301,ACC-11576,2026-02-04 17:42:40,identity_verification_started,ok,,sms_link,low,eligible
EVT-0014611,JRN-002301,ACC-11576,2026-02-04 17:45:25,identity_verification_failed,failed,,sms_link,low,eligible
EVT-0014612,JRN-002301,ACC-11576,2026-02-04 17:45:55,routed_to_agent,routed,,sms_link,low,eligible
EVT-0014613,JRN-002302,ACC-11683,2026-03-06 23:52:00,portal_landing,ok,,manual_url,low,eligible
EVT-0014614,JRN-002302,ACC-11683,2026-03-06 23:55:00,identity_verification_started,ok,,manual_url,low,eligible
EVT-0014615,JRN-002302,ACC-11683,2026-03-06 23:57:54,identity_verification_failed,failed,,manual_url,low,eligible
EVT-0014616,JRN-002302,ACC-11683,2026-03-06 23:59:46,routed_to_agent,routed,,manual_url,low,eligible
EVT-0014617,JRN-002303,ACC-10807,2026-02-12 00:56:00,portal_landing,ok,,manual_url,low,eligible
EVT-0014618,JRN-002303,ACC-10807,2026-02-12 00:57:06,identity_verification_started,ok,,manual_url,low,eligible
EVT-0014619,JRN-002303,ACC-10807,2026-02-12 00:57:45,identity_verification_passed,ok,,manual_url,low,eligible
EVT-0014620,JRN-002303,ACC-10807,2026-02-12 00:58:58,account_summary_viewed,ok,,manual_url,low,eligible
EVT-0014621,JRN-002303,ACC-10807,2026-02-12 01:01:23,action_selected,ok,payment_plan,manual_url,low,eligible
EVT-0014622,JRN-002303,ACC-10807,2026-02-12 01:03:09,plan_eligibility_checked,ok,,manual_url,low,eligible
EVT-0014623,JRN-002303,ACC-10807,2026-02-12 01:05:17,plan_option_viewed,ok,,manual_url,low,eligible
EVT-0014624,JRN-002303,ACC-10807,2026-02-12 01:07:49,plan_confirmed,ok,,manual_url,low,eligible
EVT-0014625,JRN-002303,ACC-10807,2026-02-12 01:10:20,confirmation_shown,ok,,manual_url,low,eligible
EVT-0014625,JRN-002303,ACC-10807,2026-02-12 01:10:20,confirmation_shown,ok,,manual_url,low,eligible
EVT-0014626,JRN-002304,ACC-10277,2026-03-12 06:27:00,portal_landing,ok,,email_link,low,eligible
EVT-0014627,JRN-002304,ACC-10277,2026-03-12 06:29:18,identity_verification_started,ok,,email_link,low,eligible
EVT-0014628,JRN-002304,ACC-10277,2026-03-12 06:31:29,identity_verification_passed,ok,,email_link,low,eligible
EVT-0014629,JRN-002304,ACC-10277,2026-03-12 06:32:53,account_summary_viewed,ok,,email_link,low,eligible
EVT-0014630,JRN-002304,ACC-10277,2026-03-12 06:34:12,action_selected,ok,support,email_link,low,eligible
EVT-0014631,JRN-002304,ACC-10277,2026-03-12 06:36:29,routed_to_agent,routed,,email_link,low,eligible
EVT-0014632,JRN-002305,ACC-11178,2026-02-02 19:15:00,portal_landing,ok,,sms_link,high,ineligible
EVT-0014633,JRN-002305,ACC-11178,2026-02-02 19:15:58,identity_verification_started,ok,,sms_link,high,ineligible
EVT-0014634,JRN-002305,ACC-11178,2026-02-02 19:18:17,identity_verification_passed,ok,,sms_link,high,ineligible
EVT-0014635,JRN-002305,ACC-11178,2026-02-02 19:19:00,account_summary_viewed,ok,,sms_link,high,ineligible
EVT-0014636,JRN-002305,ACC-11178,2026-02-02 19:19:18,action_selected,ok,support,sms_link,high,ineligible
EVT-0014637,JRN-002305,ACC-11178,2026-02-02 19:19:38,routed_to_agent,routed,,sms_link,high,ineligible
EVT-0014638,JRN-002306,ACC-11769,2026-02-28 06:50:00,portal_landing,ok,,manual_url,medium,ineligible
EVT-0014639,JRN-002306,ACC-11769,2026-02-28 06:52:02,identity_verification_started,ok,,manual_url,medium,ineligible
EVT-0014640,JRN-002306,ACC-11769,2026-02-28 06:53:11,identity_verification_passed,ok,,manual_url,medium,ineligible
EVT-0014641,JRN-002306,ACC-11769,2026-02-28 06:53:46,account_summary_viewed,ok,,manual_url,medium,ineligible
EVT-0014642,JRN-002306,ACC-11769,2026-02-28 06:54:19,action_selected,ok,support,manual_url,medium,ineligible
EVT-0014643,JRN-002306,ACC-11769,2026-02-28 06:54:31,routed_to_agent,routed,,manual_url,medium,ineligible
EVT-0014644,JRN-002307,ACC-11633,2026-02-20 16:23:00,portal_landing,ok,,email_link,low,eligible
EVT-0014645,JRN-002307,ACC-11633,2026-02-20 16:23:13,identity_verification_started,ok,,email_link,low,eligible
EVT-0014646,JRN-002307,ACC-11633,2026-02-20 16:25:28,identity_verification_passed,ok,,email_link,low,eligible
EVT-0014647,JRN-002307,ACC-11633,2026-02-20 16:26:07,account_summary_viewed,ok,,email_link,low,eligible
EVT-0014648,JRN-002307,ACC-11633,2026-02-20 16:26:52,action_selected,ok,promise_to_pay,email_link,low,eligible
EVT-0014649,JRN-002307,ACC-11633,2026-02-20 16:27:20,promise_to_pay_submitted,ok,,email_link,low,eligible
EVT-0014650,JRN-002307,ACC-11633,2026-02-20 16:28:23,confirmation_shown,ok,,email_link,low,eligible
EVT-0014651,JRN-002308,ACC-12003,2026-02-24 14:59:00,portal_landing,ok,,email_link,high,ineligible
EVT-0014652,JRN-002308,ACC-12003,2026-02-24 14:59:31,identity_verification_started,ok,,email_link,high,ineligible
EVT-0014653,JRN-002308,ACC-12003,2026-02-24 15:02:31,identity_verification_passed,ok,,email_link,high,ineligible
EVT-0014654,JRN-002308,ACC-12003,2026-02-24 15:03:38,account_summary_viewed,ok,,email_link,high,ineligible
EVT-0014655,JRN-002308,ACC-12003,2026-02-24 15:05:19,action_selected,ok,payment_plan,email_link,high,ineligible
EVT-0014656,JRN-002308,ACC-12003,2026-02-24 15:06:48,plan_eligibility_checked,ok,,email_link,high,ineligible
EVT-0014657,JRN-002308,ACC-12003,2026-02-24 15:08:54,routed_to_agent,routed,,email_link,high,ineligible
EVT-0014658,JRN-002309,ACC-12193,2026-02-04 19:01:00,portal_landing,ok,,sms_link,medium,eligible
EVT-0014659,JRN-002309,ACC-12193,2026-02-04 19:03:29,identity_verification_started,ok,,sms_link,medium,eligible
EVT-0014660,JRN-002309,ACC-12193,2026-02-04 19:05:18,identity_verification_passed,ok,,sms_link,medium,eligible
EVT-0014661,JRN-002309,ACC-12193,2026-02-04 19:06:57,account_summary_viewed,ok,,sms_link,medium,eligible
EVT-0014662,JRN-002309,ACC-12193,2026-02-04 19:09:03,action_selected,ok,payment_plan,sms_link,medium,eligible
EVT-0014663,JRN-002309,ACC-12193,2026-02-04 19:11:12,plan_eligibility_checked,ok,,sms_link,medium,eligible
EVT-0014664,JRN-002309,ACC-12193,2026-02-04 19:14:02,plan_option_viewed,ok,,sms_link,medium,eligible
EVT-0014665,JRN-002309,ACC-12193,2026-02-04 19:16:32,plan_confirmed,ok,,sms_link,medium,eligible
EVT-0014666,JRN-002309,ACC-12193,2026-02-04 19:16:45,confirmation_shown,ok,,sms_link,medium,eligible
EVT-0014667,JRN-002310,ACC-12024,2026-02-27 05:43:00,portal_landing,ok,,manual_url,medium,eligible
EVT-0014668,JRN-002310,ACC-12024,2026-02-27 05:45:06,identity_verification_started,ok,,manual_url,medium,eligible
EVT-0014669,JRN-002310,ACC-12024,2026-02-27 05:47:06,identity_verification_passed,ok,,manual_url,medium,eligible
EVT-0014670,JRN-002310,ACC-12024,2026-02-27 05:49:38,account_summary_viewed,ok,,manual_url,medium,eligible
EVT-0014671,JRN-002310,ACC-12024,2026-02-27 05:50:19,action_selected,ok,update_details,manual_url,medium,eligible
EVT-0014672,JRN-002310,ACC-12024,2026-02-27 05:52:13,confirmation_shown,ok,,manual_url,medium,eligible
EVT-0014673,JRN-002311,ACC-10194,2026-03-11 13:36:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0014674,JRN-002311,ACC-10194,2026-03-11 13:36:19,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0014675,JRN-002311,ACC-10194,2026-03-11 13:37:24,identity_verification_passed,ok,,manual_url,low,ineligible
EVT-0014676,JRN-002311,ACC-10194,2026-03-11 13:37:46,account_summary_viewed,ok,,manual_url,low,ineligible
EVT-0014677,JRN-002311,ACC-10194,2026-03-11 13:39:13,action_selected,ok,update_details,manual_url,low,ineligible
EVT-0014678,JRN-002311,ACC-10194,2026-03-11 13:42:00,confirmation_shown,ok,,manual_url,low,ineligible
EVT-0014679,JRN-002312,ACC-10273,2026-02-25 19:05:00,portal_landing,ok,,manual_url,low,ineligible
EVT-0014680,JRN-002312,ACC-10273,2026-02-25 19:05:26,identity_verification_started,ok,,manual_url,low,ineligible
EVT-0014681,JRN-002312,ACC-10273,2026-02-25 19:08:05,identity_verification_failed,failed,,manual_url,low,ineligible
EVT-0014682,JRN-002312,ACC-10273,2026-02-25 19:11:01,routed_to_agent,routed,,manual_url,low,ineligible
EVT-0014683,JRN-002313,ACC-12418,2026-02-26 04:48:00,portal_landing,ok,,email_link,low,eligible
EVT-0014684,JRN-002313,ACC-12418,2026-02-26 04:48:50,identity_verification_started,ok,,email_link,low,eligible
EVT-0014685,JRN-002313,ACC-12418,2026-02-26 04:51:47,identity_verification_passed,ok,,email_link,low,eligible
EVT-0014686,JRN-002313,ACC-12418,2026-02-26 04:53:51,account_summary_viewed,ok,,email_link,low,eligible
EVT-0014687,JRN-002313,ACC-12418,2026-02-26 04:56:44,action_selected,ok,promise_to_pay,email_link,low,eligible
EVT-0014688,JRN-002313,ACC-12418,2026-02-26 04:58:14,promise_to_pay_submitted,ok,,email_link,low,eligible
EVT-0014689,JRN-002313,ACC-12418,2026-02-26 04:59:04,confirmation_shown,ok,,email_link,low,eligible
